,Unnamed: 0.1,Unnamed: 0,Wavelength,Ruby Intensity,Wavelength(nm),No Ruby Intensity,Transmission,Intensity_measurement_error,Transmission_error
2001,2001,2001,772.244,35033.98,772.244,40780.35,0.859089733,0.01,0.85908973+/-0.00000032
2002,2002,2002,772.434,34907.0,772.434,41083.45,0.849660873,0.01,0.84966087+/-0.00000032
2003,2003,2003,772.625,34693.33,772.625,40621.97,0.854053361,0.01,0.85405336+/-0.00000032
2004,2004,2004,772.815,35070.16,772.815,40921.66,0.857007267,0.01,0.85700727+/-0.00000032
2005,2005,2005,773.005,34729.51,773.005,40475.88,0.85802977,0.01,0.85802977+/-0.00000033
2006,2006,2006,773.195,34942.5,773.195,40652.01,0.859551594,0.01,0.85955159+/-0.00000032
2007,2007,2007,773.385,34591.61,773.385,40221.25,0.860033191,0.01,0.86003319+/-0.00000033
2008,2008,2008,773.575,34853.07,773.575,40677.95,0.856804977,0.01,0.85680498+/-0.00000032
2009,2009,2009,773.765,34353.37,773.765,40120.22,0.856260758,0.01,0.85626076+/-0.00000033
2010,2010,2010,773.955,34743.16,773.955,40571.46,0.85634483,0.01,0.85634483+/-0.00000032
2011,2011,2011,774.145,34493.31,774.145,40224.67,0.857516295,0.01,0.85751630+/-0.00000033
2012,2012,2012,774.335,34724.73,774.335,40606.95,0.855142531,0.01,0.85514253+/-0.00000032
2013,2013,2013,774.525,34574.55,774.525,40470.42,0.85431656,0.01,0.85431656+/-0.00000032
2014,2014,2014,774.715,34459.86,774.715,40236.95,0.856423263,0.01,0.85642326+/-0.00000033
2015,2015,2015,774.905,34459.86,774.905,39874.46,0.864208819,0.01,0.86420882+/-0.00000033
2016,2016,2016,775.095,34525.4,775.095,40380.31,0.855005818,0.01,0.85500582+/-0.00000033
2017,2017,2017,775.285,34392.28,775.285,40011.68,0.85955601,0.01,0.85955601+/-0.00000033
2018,2018,2018,775.475,34529.49,775.475,40009.63,0.863029476,0.01,0.86302948+/-0.00000033
2019,2019,2019,775.664,34205.23,775.664,39746.81,0.860577994,0.01,0.86057799+/-0.00000033
2020,2020,2020,775.854,34331.52,775.854,39846.47,0.861595017,0.01,0.86159502+/-0.00000033
2021,2021,2021,776.044,33598.35,776.044,39337.21,0.854111158,0.01,0.85411116+/-0.00000033
2022,2022,2022,776.234,34298.75,776.234,39955.02,0.858434059,0.01,0.85843406+/-0.00000033
2023,2023,2023,776.424,33928.07,776.424,39553.62,0.85777408,0.01,0.85777408+/-0.00000033
2024,2024,2024,776.614,34254.38,776.614,39836.23,0.859880064,0.01,0.85988006+/-0.00000033
2025,2025,2025,776.803,33837.28,776.803,39860.13,0.848900392,0.01,0.84890039+/-0.00000033
2026,2026,2026,776.993,33835.23,776.993,39621.2,0.853967825,0.01,0.85396783+/-0.00000033
2027,2027,2027,777.183,33616.78,777.183,39530.4,0.850403234,0.01,0.85040323+/-0.00000033
2028,2028,2028,777.373,33885.75,777.373,39733.15,0.852833214,0.01,0.85283321+/-0.00000033
2029,2029,2029,777.562,33618.15,777.562,39440.98,0.852365991,0.01,0.85236599+/-0.00000033
2030,2030,2030,777.752,33797.0,777.752,39733.15,0.850599562,0.01,0.85059956+/-0.00000033
2031,2031,2031,777.942,33487.08,777.942,39166.55,0.854991823,0.01,0.85499182+/-0.00000034
2032,2032,2032,778.131,33922.61,778.131,39547.47,0.85776941,0.01,0.85776941+/-0.00000033
2033,2033,2033,778.321,33475.47,778.321,39092.14,0.856322268,0.01,0.85632227+/-0.00000034
2034,2034,2034,778.511,33338.26,778.511,39200.0,0.850465816,0.01,0.85046582+/-0.00000033
2035,2035,2035,778.7,33334.84,778.7,39382.27,0.846442828,0.01,0.84644283+/-0.00000033
2036,2036,2036,778.89,33239.27,778.89,39164.5,0.848709163,0.01,0.84870916+/-0.00000033
2037,2037,2037,779.08,33347.81,779.08,38907.14,0.857112859,0.01,0.85711286+/-0.00000034
2038,2038,2038,779.269,33377.85,779.269,39019.1,0.85542337,0.01,0.85542337+/-0.00000034
2039,2039,2039,779.459,33268.63,779.459,38920.11,0.854792805,0.01,0.85479281+/-0.00000034
2040,2040,2040,779.648,33486.39,779.648,38827.95,0.862430028,0.01,0.86243003+/-0.00000034
2041,2041,2041,779.838,33164.18,779.838,39029.34,0.849724336,0.01,0.84972434+/-0.00000034
2042,2042,2042,780.027,33251.56,780.027,39176.11,0.848771356,0.01,0.84877136+/-0.00000033
2043,2043,2043,780.217,33092.5,780.217,38968.58,0.849209799,0.01,0.84920980+/-0.00000034
2044,2044,2044,780.406,33226.98,780.406,38827.95,0.855749016,0.01,0.85574902+/-0.00000034
2045,2045,2045,780.596,32897.94,780.596,38491.4,0.854682864,0.01,0.85468286+/-0.00000034
2046,2046,2046,780.785,32830.36,780.785,38771.29,0.846769865,0.01,0.84676987+/-0.00000034
2047,2047,2047,780.975,32903.41,780.975,38647.73,0.851367208,0.01,0.85136721+/-0.00000034
2048,2048,2048,781.164,32888.39,781.164,38853.89,0.84646325,0.01,0.84646325+/-0.00000034
2049,2049,2049,781.354,32948.46,781.354,38660.7,0.852246855,0.01,0.85224686+/-0.00000034
2050,2050,2050,781.543,32862.45,781.543,38455.9,0.854548977,0.01,0.85454898+/-0.00000034
2051,2051,2051,781.732,32507.46,781.732,37846.97,0.858918429,0.01,0.85891843+/-0.00000035
2052,2052,2052,781.922,32605.77,781.922,38363.06,0.849926205,0.01,0.84992621+/-0.00000034
2053,2053,2053,782.111,32475.38,782.111,37768.47,0.859854265,0.01,0.85985426+/-0.00000035
2054,2054,2054,782.3,32665.16,782.3,38154.85,0.856120781,0.01,0.85612078+/-0.00000035
2055,2055,2055,782.49,32195.49,782.49,37838.78,0.850859621,0.01,0.85085962+/-0.00000035
2056,2056,2056,782.679,32516.34,782.679,38143.25,0.852479534,0.01,0.85247953+/-0.00000034
2057,2057,2057,782.868,32450.12,782.868,37964.39,0.854751518,0.01,0.85475152+/-0.00000035
2058,2058,2058,783.058,32562.08,783.058,38068.84,0.855347313,0.01,0.85534731+/-0.00000035
2059,2059,2059,783.247,32351.82,783.247,37717.27,0.857745537,0.01,0.85774554+/-0.00000035
2060,2060,2060,783.436,32399.61,783.436,37988.97,0.852868872,0.01,0.85286887+/-0.00000035
2061,2061,2061,783.625,32122.45,783.625,37425.78,0.858297409,0.01,0.85829741+/-0.00000035
2062,2062,2062,783.815,32295.84,783.815,37574.59,0.859512772,0.01,0.85951277+/-0.00000035
2063,2063,2063,784.004,32056.91,784.004,37476.29,0.855391769,0.01,0.85539177+/-0.00000035
2064,2064,2064,784.193,32139.51,784.193,37534.32,0.856269942,0.01,0.85626994+/-0.00000035
2065,2065,2065,784.382,31873.28,784.382,37310.41,0.85427311,0.01,0.85427311+/-0.00000035
2066,2066,2066,784.571,31884.2,784.571,37314.5,0.854472122,0.01,0.85447212+/-0.00000035
2067,2067,2067,784.76,31854.85,784.76,37428.51,0.851085175,0.01,0.85108518+/-0.00000035
2068,2068,2068,784.949,31872.59,784.949,37218.25,0.856369926,0.01,0.85636993+/-0.00000035
2069,2069,2069,785.139,31835.73,785.139,37417.58,0.850822795,0.01,0.85082280+/-0.00000035
2070,2070,2070,785.328,31996.16,785.328,37523.4,0.852698849,0.01,0.85269885+/-0.00000035
2071,2071,2071,785.517,31644.59,785.517,37078.99,0.853437216,0.01,0.85343722+/-0.00000035
2072,2072,2072,785.706,31788.63,785.706,37267.4,0.852987598,0.01,0.85298760+/-0.00000035
2073,2073,2073,785.895,31276.64,785.895,36793.64,0.850055607,0.01,0.8500556+/-0.0000004
2074,2074,2074,786.084,31613.87,786.084,37054.41,0.853174292,0.01,0.85317429+/-0.00000035
2075,2075,2075,786.273,31197.45,786.273,36864.63,0.846270531,0.01,0.8462705+/-0.0000004
2076,2076,2076,786.462,31460.95,786.462,37038.03,0.849422877,0.01,0.84942288+/-0.00000035
2077,2077,2077,786.651,31269.81,786.651,36760.87,0.850627583,0.01,0.8506276+/-0.0000004
2078,2078,2078,786.84,31355.14,786.84,36861.22,0.850626756,0.01,0.8506268+/-0.0000004
2079,2079,2079,787.029,31135.33,787.029,36493.27,0.853180052,0.01,0.8531801+/-0.0000004
2080,2080,2080,787.218,31355.82,787.218,36812.75,0.851765217,0.01,0.8517652+/-0.0000004
2081,2081,2081,787.407,30916.19,787.407,36295.98,0.851780004,0.01,0.8517800+/-0.0000004
2082,2082,2082,787.595,31453.44,787.595,36820.94,0.85422697,0.01,0.8542270+/-0.0000004
2083,2083,2083,787.784,30768.74,787.784,36531.5,0.842252303,0.01,0.8422523+/-0.0000004
2084,2084,2084,787.973,31027.47,787.973,36251.61,0.855892193,0.01,0.8558922+/-0.0000004
2085,2085,2085,788.162,31025.42,788.162,36387.46,0.852640443,0.01,0.8526404+/-0.0000004
2086,2086,2086,788.351,31160.58,788.351,36468.01,0.854463405,0.01,0.8544634+/-0.0000004
2087,2087,2087,788.54,31022.0,788.54,36112.34,0.859041535,0.01,0.8590415+/-0.0000004
2088,2088,2088,788.728,30970.81,788.728,36072.07,0.858581445,0.01,0.8585814+/-0.0000004
2089,2089,2089,788.917,30768.06,788.917,36117.81,0.851880554,0.01,0.8518806+/-0.0000004
2090,2090,2090,789.106,30797.41,789.106,35786.04,0.860598434,0.01,0.8605984+/-0.0000004
2091,2091,2091,789.295,30602.85,789.295,35704.8,0.857107448,0.01,0.8571074+/-0.0000004
2092,2092,2092,789.484,30529.13,789.484,35733.47,0.854356714,0.01,0.8543567+/-0.0000004
2093,2093,2093,789.672,30768.74,789.672,35979.23,0.855180614,0.01,0.8551806+/-0.0000004
2094,2094,2094,789.861,30455.4,789.861,35958.75,0.846953801,0.01,0.8469538+/-0.0000004
2095,2095,2095,790.05,30339.35,790.05,35775.8,0.848041134,0.01,0.8480411+/-0.0000004
2096,2096,2096,790.238,30669.75,790.238,35982.64,0.852348521,0.01,0.8523485+/-0.0000004
2097,2097,2097,790.427,30239.68,790.427,35618.78,0.848981352,0.01,0.8489814+/-0.0000004
2098,2098,2098,790.616,30363.92,790.616,35589.43,0.853172417,0.01,0.8531724+/-0.0000004
2099,2099,2099,790.804,30320.23,790.804,35563.49,0.852566213,0.01,0.8525662+/-0.0000004
2100,2100,2100,790.993,30473.83,790.993,35768.97,0.851962749,0.01,0.8519627+/-0.0000004
2101,2101,2101,791.181,30065.6,791.181,35157.99,0.855156964,0.01,0.8551570+/-0.0000004
2102,2102,2102,791.37,30389.87,791.37,35716.4,0.850865989,0.01,0.8508660+/-0.0000004
2103,2103,2103,791.559,30086.77,791.559,35123.18,0.856607232,0.01,0.8566072+/-0.0000004
2104,2104,2104,791.747,29860.12,791.747,34865.81,0.856429838,0.01,0.8564298+/-0.0000004
2105,2105,2105,791.936,29959.11,791.936,35409.21,0.846082418,0.01,0.8460824+/-0.0000004
2106,2106,2106,792.124,30136.6,792.124,35489.08,0.849179522,0.01,0.8491795+/-0.0000004
2107,2107,2107,792.313,29786.4,792.313,35087.0,0.848929803,0.01,0.8489298+/-0.0000004
2108,2108,2108,792.501,29798.68,792.501,34695.83,0.858854796,0.01,0.8588548+/-0.0000004
2109,2109,2109,792.69,29554.98,792.69,34708.12,0.851529268,0.01,0.8515293+/-0.0000004
2110,2110,2110,792.878,29752.26,792.878,34947.05,0.851352546,0.01,0.8513525+/-0.0000004
2111,2111,2111,793.067,29610.95,793.067,34504.69,0.858171744,0.01,0.8581717+/-0.0000004
2112,2112,2112,793.255,29927.71,793.255,35094.5,0.852774936,0.01,0.8527749+/-0.0000004
2113,2113,2113,793.443,29347.45,793.443,34375.67,0.85372736,0.01,0.8537274+/-0.0000004
2114,2114,2114,793.632,29530.4,793.632,34798.91,0.848601292,0.01,0.8486013+/-0.0000004
2115,2115,2115,793.82,29387.73,793.82,34384.54,0.854678585,0.01,0.8546786+/-0.0000004
2116,2116,2116,794.009,29362.47,794.009,34381.13,0.854028649,0.01,0.8540286+/-0.0000004
2117,2117,2117,794.197,29580.23,794.197,34392.05,0.860089178,0.01,0.8600892+/-0.0000004
2118,2118,2118,794.385,29300.35,794.385,34239.82,0.85573902,0.01,0.8557390+/-0.0000004
2119,2119,2119,794.574,29240.27,794.574,34043.21,0.85891636,0.01,0.8589164+/-0.0000004
2120,2120,2120,794.762,29262.12,794.762,34314.23,0.852769245,0.01,0.8527692+/-0.0000004
2121,2121,2121,794.95,29309.9,794.95,34556.57,0.848171563,0.01,0.8481716+/-0.0000004
2122,2122,2122,795.138,29147.43,795.138,34151.76,0.853467874,0.01,0.8534679+/-0.0000004
2123,2123,2123,795.327,29074.39,795.327,34253.47,0.848801304,0.01,0.8488013+/-0.0000004
2124,2124,2124,795.515,29161.08,795.515,34045.94,0.856521512,0.01,0.8565215+/-0.0000004
2125,2125,2125,795.703,28620.42,795.703,33589.25,0.852070826,0.01,0.8520708+/-0.0000004
2126,2126,2126,795.891,28814.29,795.891,33987.24,0.847797291,0.01,0.8477973+/-0.0000004
2127,2127,2127,796.08,28727.6,796.08,33759.91,0.850938287,0.01,0.8509383+/-0.0000004
2128,2128,2128,796.268,28756.27,796.268,33647.27,0.854639024,0.01,0.8546390+/-0.0000004
2129,2129,2129,796.456,28316.64,796.456,33438.38,0.846830498,0.01,0.8468305+/-0.0000004
2130,2130,2130,796.644,28532.36,796.644,33617.24,0.848741896,0.01,0.8487419+/-0.0000004
2131,2131,2131,796.832,28855.25,796.832,33681.41,0.856711462,0.01,0.8567115+/-0.0000004
2132,2132,2132,797.02,28653.19,797.02,33428.82,0.857140336,0.01,0.8571403+/-0.0000004
2133,2133,2133,797.208,28285.92,797.208,33450.67,0.845601,0.01,0.8456010+/-0.0000004
2134,2134,2134,797.396,28634.07,797.396,33564.67,0.85310149,0.01,0.8531015+/-0.0000004
2135,2135,2135,797.584,28241.55,797.584,33065.65,0.854105393,0.01,0.8541054+/-0.0000004
2136,2136,2136,797.773,28345.99,797.773,33159.86,0.854828398,0.01,0.8548284+/-0.0000004
2137,2137,2137,797.961,27999.89,797.961,32948.23,0.849814694,0.01,0.8498147+/-0.0000004
2138,2138,2138,798.149,28318.69,798.149,33062.24,0.85652666,0.01,0.8565267+/-0.0000004
2139,2139,2139,798.337,28087.27,798.337,32897.03,0.853793488,0.01,0.8537935+/-0.0000004
2140,2140,2140,798.525,27886.56,798.525,32787.81,0.850516091,0.01,0.8505161+/-0.0000004
2141,2141,2141,798.713,27771.2,798.713,33064.97,0.839897934,0.01,0.8398979+/-0.0000004
2142,2142,2142,798.9,27774.61,798.9,32750.95,0.848055095,0.01,0.8480551+/-0.0000004
2143,2143,2143,799.088,27827.86,799.088,32715.45,0.850603003,0.01,0.8506030+/-0.0000004
2144,2144,2144,799.276,27763.69,799.276,32710.67,0.848765556,0.01,0.8487656+/-0.0000004
2145,2145,2145,799.464,27857.21,799.464,32782.35,0.849762448,0.01,0.8497624+/-0.0000004
2146,2146,2146,799.652,27818.98,799.652,32596.67,0.85343012,0.01,0.8534301+/-0.0000004
2147,2147,2147,799.84,27704.98,799.84,32783.71,0.845083732,0.01,0.8450837+/-0.0000004
2148,2148,2148,800.028,27582.1,800.028,32360.47,0.852339289,0.01,0.8523393+/-0.0000004
2149,2149,2149,800.216,27813.52,800.216,32587.11,0.853512938,0.01,0.8535129+/-0.0000004
2150,2150,2150,800.404,27745.25,800.404,32485.39,0.854083944,0.01,0.8540839+/-0.0000004
2151,2151,2151,800.591,27354.09,800.591,32352.27,0.845507595,0.01,0.8455076+/-0.0000004
2152,2152,2152,800.779,27580.73,800.779,32920.24,0.837804645,0.01,0.8378046+/-0.0000004
2153,2153,2153,800.967,27223.71,800.967,32236.22,0.844506893,0.01,0.8445069+/-0.0000004
2154,2154,2154,801.155,27519.98,801.155,32549.56,0.845479324,0.01,0.8454793+/-0.0000004
2155,2155,2155,801.342,27365.7,801.342,32159.08,0.85094785,0.01,0.8509479+/-0.0000004
2156,2156,2156,801.53,27336.34,801.53,31974.08,0.854953137,0.01,0.8549531+/-0.0000004
2157,2157,2157,801.718,27284.46,801.718,32288.1,0.845031451,0.01,0.8450315+/-0.0000004
2158,2158,2158,801.906,27248.28,801.906,32151.57,0.847494539,0.01,0.8474945+/-0.0000004
2159,2159,2159,802.093,26779.3,802.093,31686.68,0.845127984,0.01,0.8451280+/-0.0000004
2160,2160,2160,802.281,27295.38,802.281,32167.96,0.848526919,0.01,0.8485269+/-0.0000004
2161,2161,2161,802.469,27015.5,802.469,31745.39,0.851005453,0.01,0.8510055+/-0.0000004
2162,2162,2162,802.656,27059.87,802.656,31722.87,0.853008256,0.01,0.8530083+/-0.0000004
2163,2163,2163,802.844,26742.43,802.844,31457.99,0.850099768,0.01,0.8500998+/-0.0000004
2164,2164,2164,803.031,27101.51,803.031,31546.06,0.859109188,0.01,0.8591092+/-0.0000004
2165,2165,2165,803.219,26587.47,803.219,31070.93,0.85570242,0.01,0.8557024+/-0.0000004
2166,2166,2166,803.407,27007.99,803.407,31672.35,0.852730852,0.01,0.8527309+/-0.0000004
2167,2167,2167,803.594,26639.35,803.594,31116.67,0.856111853,0.01,0.8561119+/-0.0000004
2168,2168,2168,803.782,26479.61,803.782,30863.4,0.857961534,0.01,0.8579615+/-0.0000004
2169,2169,2169,803.969,26612.05,803.969,30991.74,0.858682023,0.01,0.8586820+/-0.0000004
2170,2170,2170,804.157,26667.34,804.157,31192.44,0.854929592,0.01,0.8549296+/-0.0000004
2171,2171,2171,804.344,26149.89,804.344,30904.36,0.846155364,0.01,0.8461554+/-0.0000004
2172,2172,2172,804.532,26307.58,804.532,31170.6,0.843986962,0.01,0.8439870+/-0.0000004
2173,2173,2173,804.719,26027.69,804.719,30715.95,0.847367247,0.01,0.8473672+/-0.0000004
2174,2174,2174,804.907,26460.5,804.907,30821.76,0.858500618,0.01,0.8585006+/-0.0000004
2175,2175,2175,805.094,26098.69,805.094,30646.32,0.851609263,0.01,0.8516093+/-0.0000004
2176,2176,2176,805.281,26164.22,805.281,30832.68,0.848587278,0.01,0.8485873+/-0.0000004
2177,2177,2177,805.469,26096.64,805.469,30592.39,0.853043518,0.01,0.8530435+/-0.0000004
2178,2178,2178,805.656,26062.51,805.656,30631.3,0.850845704,0.01,0.8508457+/-0.0000004
2179,2179,2179,805.844,25962.84,805.844,30232.63,0.85876882,0.01,0.8587688+/-0.0000004
2180,2180,2180,806.031,26034.52,806.031,30578.05,0.851412042,0.01,0.8514120+/-0.0000004
2181,2181,2181,806.218,25719.81,806.218,30277.68,0.849464358,0.01,0.8494644+/-0.0000004
2182,2182,2182,806.406,25988.78,806.406,30391.69,0.855127833,0.01,0.8551278+/-0.0000004
2183,2183,2183,806.593,25803.1,806.593,30236.04,0.85338887,0.01,0.8533889+/-0.0000004
2184,2184,2184,806.78,25662.47,806.78,30266.08,0.8478954,0.01,0.8478954+/-0.0000004
2185,2185,2185,806.968,25411.25,806.968,30146.61,0.842922305,0.01,0.8429223+/-0.0000004
2186,2186,2186,807.155,25743.71,807.155,30279.05,0.850215248,0.01,0.8502152+/-0.0000004
2187,2187,2187,807.342,25411.25,807.342,29989.6,0.84733541,0.01,0.8473354+/-0.0000004
2188,2188,2188,807.529,25567.58,807.529,30055.82,0.850669854,0.01,0.8506699+/-0.0000004
2189,2189,2189,807.716,25268.58,807.716,29632.57,0.852729952,0.01,0.8527300+/-0.0000004
2190,2190,2190,807.904,25364.83,807.904,29812.11,0.850823038,0.01,0.8508230+/-0.0000004
2191,2191,2191,808.091,25085.63,808.091,29715.86,0.844183207,0.01,0.8441832+/-0.0000004
2192,2192,2192,808.278,25157.31,808.278,29749.31,0.845643479,0.01,0.8456435+/-0.0000004
2193,2193,2193,808.465,25196.9,808.465,29401.15,0.857003893,0.01,0.8570039+/-0.0000004
2194,2194,2194,808.652,25135.46,808.652,29425.73,0.854200049,0.01,0.8542000+/-0.0000004
2195,2195,2195,808.839,24951.83,808.839,29433.92,0.847723647,0.01,0.8477236+/-0.0000004
2196,2196,2196,809.026,25192.8,809.026,29386.13,0.857302408,0.01,0.8573024+/-0.0000004
2197,2197,2197,809.214,24994.83,809.214,29375.21,0.850881747,0.01,0.8508817+/-0.0000004
2198,2198,2198,809.401,25054.91,809.401,29449.62,0.850771928,0.01,0.8507719+/-0.0000004
2199,2199,2199,809.588,24646.68,809.588,29070.06,0.847837259,0.01,0.8478373+/-0.0000005
2200,2200,2200,809.775,24650.09,809.775,29093.96,0.847257988,0.01,0.8472580+/-0.0000005
2201,2201,2201,809.962,24723.14,809.962,29230.49,0.845799711,0.01,0.8457997+/-0.0000004
2202,2202,2202,810.149,24680.81,810.149,29157.44,0.846466974,0.01,0.8464670+/-0.0000004
2203,2203,2203,810.336,24673.98,810.336,29098.73,0.847940099,0.01,0.8479401+/-0.0000005
2204,2204,2204,810.523,24524.48,810.523,29020.23,0.845082206,0.01,0.8450822+/-0.0000005
2205,2205,2205,810.71,24604.35,810.71,28997.02,0.848513054,0.01,0.8485131+/-0.0000005
2206,2206,2206,810.897,24492.4,810.897,28670.03,0.854285817,0.01,0.8542858+/-0.0000005
2207,2207,2207,811.083,24126.49,811.083,28450.89,0.848004755,0.01,0.8480048+/-0.0000005
2208,2208,2208,811.27,24471.24,811.27,28835.23,0.848657701,0.01,0.8486577+/-0.0000005
2209,2209,2209,811.457,24291.7,811.457,28470.69,0.853217818,0.01,0.8532178+/-0.0000005
2210,2210,2210,811.644,24405.7,811.644,28554.66,0.854701124,0.01,0.8547011+/-0.0000005
2211,2211,2211,811.831,24174.28,811.831,28347.81,0.852774165,0.01,0.8527742+/-0.0000005
2212,2212,2212,812.018,24586.6,812.018,28738.97,0.855514307,0.01,0.8555143+/-0.0000005
2213,2213,2213,812.205,24061.64,812.205,28452.94,0.845664455,0.01,0.8456645+/-0.0000005
2214,2214,2214,812.392,24063.69,812.392,28379.9,0.847913136,0.01,0.8479131+/-0.0000005
2215,2215,2215,812.578,23873.23,812.578,28374.44,0.841363918,0.01,0.8413639+/-0.0000005
2216,2216,2216,812.765,24024.78,812.765,28326.65,0.848133471,0.01,0.8481335+/-0.0000005
2217,2217,2217,812.952,24354.5,812.952,28485.03,0.854992956,0.01,0.8549930+/-0.0000005
2218,2218,2218,813.139,24234.35,813.139,28735.56,0.843357499,0.01,0.8433575+/-0.0000005
2219,2219,2219,813.325,23986.55,813.325,28291.15,0.847846411,0.01,0.8478464+/-0.0000005
2220,2220,2220,813.512,24177.01,813.512,28375.12,0.852049612,0.01,0.8520496+/-0.0000005
2221,2221,2221,813.699,23914.87,813.699,28423.59,0.841374014,0.01,0.8413740+/-0.0000005
2222,2222,2222,813.885,24045.94,813.885,28369.66,0.847593521,0.01,0.8475935+/-0.0000005
2223,2223,2223,814.072,24082.8,814.072,28266.58,0.851988461,0.01,0.8519885+/-0.0000005
2224,2224,2224,814.259,24237.77,814.259,28655.69,0.845827478,0.01,0.8458275+/-0.0000005
2225,2225,2225,814.445,23755.81,814.445,28058.37,0.846656809,0.01,0.8466568+/-0.0000005
2226,2226,2226,814.632,24064.37,814.632,28343.03,0.849040134,0.01,0.8490401+/-0.0000005
2227,2227,2227,814.819,24161.99,814.819,28297.3,0.853862029,0.01,0.8538620+/-0.0000005
2228,2228,2228,815.005,24050.04,815.005,28336.89,0.848718402,0.01,0.8487184+/-0.0000005
2229,2229,2229,815.192,24041.84,815.192,28143.7,0.854252994,0.01,0.8542530+/-0.0000005
2230,2230,2230,815.378,24148.34,815.378,28357.37,0.851571919,0.01,0.8515719+/-0.0000005
2231,2231,2231,815.565,23794.04,815.565,27806.47,0.855701569,0.01,0.8557016+/-0.0000005
2232,2232,2232,815.751,23915.55,815.751,28201.04,0.848037874,0.01,0.8480379+/-0.0000005
2233,2233,2233,815.938,23949.69,815.938,28232.44,0.848303937,0.01,0.8483039+/-0.0000005
2234,2234,2234,816.124,24216.6,816.124,28614.05,0.846318504,0.01,0.8463185+/-0.0000005
